2016,Civil,GOPEN,120
2016,Civil,LOPEN,117
2016,Computer,GOPEN,143
2016,Computer,LOPEN,140
2016,Computer,PWDC,68
2016,IT,GOPEN,133
2016,IT,LOPEN,129
2016,EXTC,GOPEN,119
2016,EXTC,LOPEN,114
2016,ETRX,GOPEN,117
2016,ETRX,LOPEN,105
2016,Mechanical,GOPEN,138
2016,Mechanical,LOPEN,106
2017,Civil,GOPEN,111
2017,Civil,LOPEN,100
2017,Computer,GOPEN,143
2017,Computer,LOPEN,129
2017,IT,GOPEN,129
2017,IT,LOPEN,123
2017,EXTC,GOPEN,119
2017,EXTC,LOPEN,113
2017,ETRX,GOPEN,114
2017,ETRX,LOPEN,118
2017,Mechanical,GOPEN,136
2017,Mechanical,LOPEN,107
2018,Civil,GOPEN,112
2018,Civil,LOPEN,98
2018,Computer,GOPEN,136
2018,Computer,LOPEN,133
2018,IT,GOPEN,127
2018,IT,LOPEN,120
2018,EXTC,GOPEN,111
2018,EXTC,LOPEN,102
2018,ETRX,GOPEN,109
2018,ETRX,LOPEN,91
2018,Mechanical,GOPEN,126
2018,Mechanical,LOPEN,95
