2016,BioTechnology,GOPEN,139,1
2016,BioTechnology,GOPEN,191,1
2016,BioTechnology,GOPEN,105,1
2016,BioTechnology,GOPEN,100,1
2016,BioTechnology,GOPEN,92,1
2016,BioTechnology,GOPEN,88,0
2016,BioTechnology,GOPEN,54,0
2016,BioTechnology,GOPEN,14,0
2016,BioTechnology,GOPEN,8,0
2016,BioTechnology,GOPEN,57,0
2016,BioTechnology,LOPEN,179,1
2016,BioTechnology,LOPEN,133,1
2016,BioTechnology,LOPEN,198,1
2016,BioTechnology,LOPEN,121,1
2016,BioTechnology,LOPEN,95,1
2016,BioTechnology,LOPEN,5,0
2016,BioTechnology,LOPEN,38,0
2016,BioTechnology,LOPEN,13,0
2016,BioTechnology,LOPEN,16,0
2016,BioTechnology,LOPEN,54,0
2016,Civil,GOPEN,133,1
2016,Civil,GOPEN,137,1
2016,Civil,GOPEN,187,1
2016,Civil,GOPEN,114,1
2016,Civil,GOPEN,101,1
2016,Civil,GOPEN,36,0
2016,Civil,GOPEN,55,0
2016,Civil,GOPEN,66,0
2016,Civil,GOPEN,65,0
2016,Civil,GOPEN,15,0
2016,Civil,LOPEN,180,1
2016,Civil,LOPEN,119,1
2016,Civil,LOPEN,107,1
2016,Civil,LOPEN,196,1
2016,Civil,LOPEN,93,1
2016,Civil,LOPEN,73,0
2016,Civil,LOPEN,38,0
2016,Civil,LOPEN,68,0
2016,Civil,LOPEN,36,0
2016,Civil,LOPEN,82,0
2016,Computer,GOPEN,157,1
2016,Computer,GOPEN,138,1
2016,Computer,GOPEN,140,1
2016,Computer,GOPEN,148,1
2016,Computer,GOPEN,120,1
2016,Computer,GOPEN,45,0
2016,Computer,GOPEN,65,0
2016,Computer,GOPEN,55,0
2016,Computer,GOPEN,91,0
2016,Computer,GOPEN,88,0
2016,Computer,LOPEN,195,1
2016,Computer,LOPEN,161,1
2016,Computer,LOPEN,137,1
2016,Computer,LOPEN,150,1
2016,Computer,LOPEN,116,1
2016,Computer,LOPEN,12,0
2016,Computer,LOPEN,76,0
2016,Computer,LOPEN,18,0
2016,Computer,LOPEN,75,0
2016,Computer,LOPEN,59,0
2016,EXTC,GOPEN,162,1
2016,EXTC,GOPEN,146,1
2016,EXTC,GOPEN,175,1
2016,EXTC,GOPEN,132,1
2016,EXTC,GOPEN,98,1
2016,EXTC,GOPEN,93,0
2016,EXTC,GOPEN,78,0
2016,EXTC,GOPEN,24,0
2016,EXTC,GOPEN,62,0
2016,EXTC,GOPEN,7,0
2016,EXTC,LOPEN,181,1
2016,EXTC,LOPEN,191,1
2016,EXTC,LOPEN,154,1
2016,EXTC,LOPEN,177,1
2016,EXTC,LOPEN,97,1
2016,EXTC,LOPEN,53,0
2016,EXTC,LOPEN,36,0
2016,EXTC,LOPEN,62,0
2016,EXTC,LOPEN,43,0
2016,EXTC,LOPEN,26,0
2016,ETRX,GOPEN,142,1
2016,ETRX,GOPEN,128,1
2016,ETRX,GOPEN,199,1
2016,ETRX,GOPEN,136,1
2016,ETRX,GOPEN,89,1
2016,ETRX,GOPEN,15,0
2016,ETRX,GOPEN,35,0
2016,ETRX,GOPEN,49,0
2016,ETRX,GOPEN,54,0
2016,ETRX,GOPEN,63,0
2016,ETRX,LOPEN,106,1
2016,ETRX,LOPEN,109,1
2016,ETRX,LOPEN,153,1
2016,ETRX,LOPEN,98,1
2016,ETRX,LOPEN,77,1
2016,ETRX,LOPEN,32,0
2016,ETRX,LOPEN,24,0
2016,ETRX,LOPEN,65,0
2016,ETRX,LOPEN,71,0
2016,ETRX,LOPEN,66,0
2016,Mechanical,GOPEN,160,1
2016,Mechanical,GOPEN,155,1
2016,Mechanical,GOPEN,195,1
2016,Mechanical,GOPEN,128,1
2016,Mechanical,GOPEN,125,1
2016,Mechanical,GOPEN,18,0
2016,Mechanical,GOPEN,1,0
2016,Mechanical,GOPEN,8,0
2016,Mechanical,GOPEN,65,0
2016,Mechanical,GOPEN,107,0
2016,Mechanical,LOPEN,195,1
2016,Mechanical,LOPEN,136,1
2016,Mechanical,LOPEN,199,1
2016,Mechanical,LOPEN,194,1
2016,Mechanical,LOPEN,100,1
2016,Mechanical,LOPEN,21,0
2016,Mechanical,LOPEN,72,0
2016,Mechanical,LOPEN,40,0
2016,Mechanical,LOPEN,51,0
2016,Mechanical,LOPEN,32,0
2017,BioTechnology,GOPEN,184,1
2017,BioTechnology,GOPEN,194,1
2017,BioTechnology,GOPEN,110,1
2017,BioTechnology,GOPEN,117,1
2017,BioTechnology,GOPEN,92,1
2017,BioTechnology,GOPEN,91,0
2017,BioTechnology,GOPEN,85,0
2017,BioTechnology,GOPEN,87,0
2017,BioTechnology,GOPEN,90,0
2017,BioTechnology,GOPEN,70,0
2017,BioTechnology,LOPEN,147,1
2017,BioTechnology,LOPEN,138,1
2017,BioTechnology,LOPEN,178,1
2017,BioTechnology,LOPEN,110,1
2017,BioTechnology,LOPEN,97,1
2017,BioTechnology,LOPEN,54,0
2017,BioTechnology,LOPEN,85,0
2017,BioTechnology,LOPEN,11,0
2017,BioTechnology,LOPEN,12,0
2017,BioTechnology,LOPEN,81,0
2017,Civil,GOPEN,162,1
2017,Civil,GOPEN,161,1
2017,Civil,GOPEN,172,1
2017,Civil,GOPEN,154,1
2017,Civil,GOPEN,101,1
2017,Civil,GOPEN,61,0
2017,Civil,GOPEN,36,0
2017,Civil,GOPEN,65,0
2017,Civil,GOPEN,52,0
2017,Civil,GOPEN,73,0
2017,Civil,LOPEN,111,1
2017,Civil,LOPEN,119,1
2017,Civil,LOPEN,136,1
2017,Civil,LOPEN,99,1
2017,Civil,LOPEN,97,1
2017,Civil,LOPEN,24,0
2017,Civil,LOPEN,29,0
2017,Civil,LOPEN,47,0
2017,Civil,LOPEN,37,0
2017,Civil,LOPEN,3,0
2017,Computer,GOPEN,196,1
2017,Computer,GOPEN,189,1
2017,Computer,GOPEN,194,1
2017,Computer,GOPEN,157,1
2017,Computer,GOPEN,117,1
2017,Computer,GOPEN,100,0
2017,Computer,GOPEN,30,0
2017,Computer,GOPEN,70,0
2017,Computer,GOPEN,52,0
2017,Computer,GOPEN,11,0
2017,Computer,LOPEN,183,1
2017,Computer,LOPEN,145,1
