2016,Computer,GOPEN,173,1
2016,Computer,GOPEN,178,1
2016,Computer,GOPEN,162,1
2016,Computer,GOPEN,187,1
2016,Computer,GOPEN,138,1
2016,Computer,GOPEN,42,0
2016,Computer,GOPEN,39,0
2016,Computer,GOPEN,16,0
2016,Computer,GOPEN,15,0
2016,Computer,GOPEN,14,0
2016,Computer,LOPEN,136,1
2016,Computer,LOPEN,164,1
2016,Computer,LOPEN,170,1
2016,Computer,LOPEN,176,1
2016,Computer,LOPEN,136,1
2016,Computer,LOPEN,2,0
2016,Computer,LOPEN,84,0
2016,Computer,LOPEN,58,0
2016,Computer,LOPEN,105,0
2016,Computer,LOPEN,76,0
2016,IT,GOPEN,173,1
2016,IT,GOPEN,129,1
2016,IT,GOPEN,192,1
2016,IT,GOPEN,142,1
2016,IT,GOPEN,124,1
2016,IT,GOPEN,72,0
2016,IT,GOPEN,56,0
2016,IT,GOPEN,27,0
2016,IT,GOPEN,70,0
2016,IT,GOPEN,96,0
2016,IT,LOPEN,152,1
2016,IT,LOPEN,131,1
2016,IT,LOPEN,143,1
2016,IT,LOPEN,157,1
2016,IT,LOPEN,125,1
2016,IT,LOPEN,46,0
2016,IT,LOPEN,93,0
2016,IT,LOPEN,31,0
2016,IT,LOPEN,90,0
2016,IT,LOPEN,32,0
2016,EXTC,GOPEN,155,1
2016,EXTC,GOPEN,157,1
2016,EXTC,GOPEN,185,1
2016,EXTC,GOPEN,174,1
2016,EXTC,GOPEN,108,1
2016,EXTC,GOPEN,73,0
2016,EXTC,GOPEN,30,0
2016,EXTC,GOPEN,86,0
2016,EXTC,GOPEN,75,0
2016,EXTC,GOPEN,46,0
2016,EXTC,LOPEN,143,1
2016,EXTC,LOPEN,198,1
2016,EXTC,LOPEN,115,1
2016,EXTC,LOPEN,194,1
2016,EXTC,LOPEN,106,1
2016,EXTC,LOPEN,98,0
2016,EXTC,LOPEN,83,0
2016,EXTC,LOPEN,81,0
2016,EXTC,LOPEN,31,0
2016,EXTC,LOPEN,64,0
2017,Computer,GOPEN,196,1
2017,Computer,GOPEN,190,1
2017,Computer,GOPEN,182,1
2017,Computer,GOPEN,146,1
2017,Computer,GOPEN,132,1
2017,Computer,GOPEN,36,0
2017,Computer,GOPEN,46,0
2017,Computer,GOPEN,9,0
2017,Computer,GOPEN,40,0
2017,Computer,GOPEN,78,0
2017,Computer,LOPEN,127,1
2017,Computer,LOPEN,162,1
2017,Computer,LOPEN,153,1
2017,Computer,LOPEN,131,1
2017,Computer,LOPEN,121,1
2017,Computer,LOPEN,102,0
2017,Computer,LOPEN,34,0
2017,Computer,LOPEN,105,0
2017,Computer,LOPEN,64,0
2017,Computer,LOPEN,97,0
2017,IT,GOPEN,181,1
2017,IT,GOPEN,148,1
2017,IT,GOPEN,176,1
2017,IT,GOPEN,156,1
2017,IT,GOPEN,125,1
2017,IT,GOPEN,25,0
2017,IT,GOPEN,39,0
2017,IT,GOPEN,89,0
2017,IT,GOPEN,87,0
2017,IT,GOPEN,99,0
2017,IT,LOPEN,167,1
2017,IT,LOPEN,178,1
2017,IT,LOPEN,198,1
2017,IT,LOPEN,140,1
2017,IT,LOPEN,118,1
2017,IT,LOPEN,100,0
2017,IT,LOPEN,93,0
2017,IT,LOPEN,88,0
2017,IT,LOPEN,79,0
2017,IT,LOPEN,89,0
2017,EXTC,GOPEN,121,1
2017,EXTC,GOPEN,144,1
2017,EXTC,GOPEN,116,1
2017,EXTC,GOPEN,126,1
2017,EXTC,GOPEN,111,1
2017,EXTC,GOPEN,98,0
2017,EXTC,GOPEN,50,0
2017,EXTC,GOPEN,109,0
2017,EXTC,GOPEN,43,0
2017,EXTC,GOPEN,82,0
2017,EXTC,LOPEN,114,1
2017,EXTC,LOPEN,158,1
2017,EXTC,LOPEN,126,1
2017,EXTC,LOPEN,173,1
2017,EXTC,LOPEN,106,1
2017,EXTC,LOPEN,8,0
2017,EXTC,LOPEN,43,0
2017,EXTC,LOPEN,102,0
2017,EXTC,LOPEN,35,0
2017,EXTC,LOPEN,53,0
2018,Computer,GOPEN,172,1
2018,Computer,GOPEN,162,1
2018,Computer,GOPEN,139,1
2018,Computer,GOPEN,175,1
2018,Computer,GOPEN,127,1
2018,Computer,GOPEN,71,0
2018,Computer,GOPEN,0,0
2018,Computer,GOPEN,72,0
2018,Computer,GOPEN,49,0
2018,Computer,GOPEN,23,0
2018,Computer,LOPEN,143,1
2018,Computer,LOPEN,186,1
2018,Computer,LOPEN,188,1
2018,Computer,LOPEN,172,1
2018,Computer,LOPEN,122,1
2018,Computer,LOPEN,16,0
2018,Computer,LOPEN,4,0
2018,Computer,LOPEN,119,0
2018,Computer,LOPEN,13,0
2018,Computer,LOPEN,44,0
2018,IT,GOPEN,187,1
2018,IT,GOPEN,178,1
2018,IT,GOPEN,160,1
2018,IT,GOPEN,140,1
2018,IT,GOPEN,122,1
2018,IT,GOPEN,118,0
2018,IT,GOPEN,66,0
2018,IT,GOPEN,59,0
2018,IT,GOPEN,39,0
2018,IT,GOPEN,51,0
2018,IT,LOPEN,137,1
2018,IT,LOPEN,131,1
2018,IT,LOPEN,143,1
2018,IT,LOPEN,154,1
2018,IT,LOPEN,115,1
2018,IT,LOPEN,4,0
2018,IT,LOPEN,107,0
2018,IT,LOPEN,88,0
2018,IT,LOPEN,5,0
2018,IT,LOPEN,17,0
2018,EXTC,GOPEN,123,1
2018,EXTC,GOPEN,164,1
2018,EXTC,GOPEN,157,1
2018,EXTC,GOPEN,138,1
2018,EXTC,GOPEN,102,1
2018,EXTC,GOPEN,90,0
2018,EXTC,GOPEN,53,0
2018,EXTC,GOPEN,0,0
2018,EXTC,GOPEN,99,0
2018,EXTC,GOPEN,91,0
2018,EXTC,LOPEN,133,1
2018,EXTC,LOPEN,144,1
2018,EXTC,LOPEN,142,1
2018,EXTC,LOPEN,178,1
2018,EXTC,LOPEN,98,1
2018,EXTC,LOPEN,20,0
2018,EXTC,LOPEN,90,0
2018,EXTC,LOPEN,51,0
2018,EXTC,LOPEN,93,0
2018,EXTC,LOPEN,16,0
