2016,Civil,GOPEN,135,1
2016,Civil,GOPEN,164,1
2016,Civil,GOPEN,169,1
2016,Civil,GOPEN,187,1
2016,Civil,GOPEN,120,1
2016,Civil,GOPEN,23,0
2016,Civil,GOPEN,37,0
2016,Civil,GOPEN,84,0
2016,Civil,GOPEN,54,0
2016,Civil,GOPEN,88,0
2016,Civil,LOPEN,157,1
2016,Civil,LOPEN,151,1
2016,Civil,LOPEN,121,1
2016,Civil,LOPEN,191,1
2016,Civil,LOPEN,117,1
2016,Civil,LOPEN,90,0
2016,Civil,LOPEN,17,0
2016,Civil,LOPEN,69,0
2016,Civil,LOPEN,21,0
2016,Civil,LOPEN,113,0
2016,Computer,GOPEN,145,1
2016,Computer,GOPEN,151,1
2016,Computer,GOPEN,199,1
2016,Computer,GOPEN,196,1
2016,Computer,GOPEN,143,1
2016,Computer,GOPEN,46,0
2016,Computer,GOPEN,79,0
2016,Computer,GOPEN,95,0
2016,Computer,GOPEN,107,0
2016,Computer,GOPEN,3,0
2016,Computer,LOPEN,181,1
2016,Computer,LOPEN,154,1
2016,Computer,LOPEN,159,1
2016,Computer,LOPEN,193,1
2016,Computer,LOPEN,140,1
2016,Computer,LOPEN,106,0
2016,Computer,LOPEN,0,0
2016,Computer,LOPEN,117,0
2016,Computer,LOPEN,132,0
2016,Computer,LOPEN,84,0
2016,Computer,PWDC,159,1
2016,Computer,PWDC,133,1
2016,Computer,PWDC,191,1
2016,Computer,PWDC,177,1
2016,Computer,PWDC,68,1
2016,Computer,PWDC,29,0
2016,Computer,PWDC,25,0
2016,Computer,PWDC,37,0
2016,Computer,PWDC,44,0
2016,Computer,PWDC,22,0
2016,IT,GOPEN,199,1
2016,IT,GOPEN,141,1
2016,IT,GOPEN,179,1
2016,IT,GOPEN,166,1
2016,IT,GOPEN,133,1
2016,IT,GOPEN,72,0
2016,IT,GOPEN,92,0
2016,IT,GOPEN,122,0
2016,IT,GOPEN,10,0
2016,IT,GOPEN,81,0
2016,IT,LOPEN,191,1
2016,IT,LOPEN,179,1
2016,IT,LOPEN,146,1
2016,IT,LOPEN,132,1
2016,IT,LOPEN,129,1
2016,IT,LOPEN,29,0
2016,IT,LOPEN,43,0
2016,IT,LOPEN,102,0
2016,IT,LOPEN,12,0
2016,IT,LOPEN,110,0
2016,EXTC,GOPEN,175,1
2016,EXTC,GOPEN,178,1
2016,EXTC,GOPEN,186,1
2016,EXTC,GOPEN,180,1
2016,EXTC,GOPEN,119,1
2016,EXTC,GOPEN,0,0
2016,EXTC,GOPEN,73,0
2016,EXTC,GOPEN,108,0
2016,EXTC,GOPEN,69,0
2016,EXTC,GOPEN,116,0
2016,EXTC,LOPEN,164,1
2016,EXTC,LOPEN,170,1
2016,EXTC,LOPEN,136,1
2016,EXTC,LOPEN,182,1
2016,EXTC,LOPEN,114,1
2016,EXTC,LOPEN,84,0
2016,EXTC,LOPEN,105,0
2016,EXTC,LOPEN,1,0
2016,EXTC,LOPEN,61,0
2016,EXTC,LOPEN,100,0
2016,ETRX,GOPEN,174,1
2016,ETRX,GOPEN,178,1
2016,ETRX,GOPEN,153,1
2016,ETRX,GOPEN,148,1
2016,ETRX,GOPEN,117,1
2016,ETRX,GOPEN,50,0
2016,ETRX,GOPEN,6,0
2016,ETRX,GOPEN,40,0
2016,ETRX,GOPEN,7,0
2016,ETRX,GOPEN,108,0
2016,ETRX,LOPEN,172,1
2016,ETRX,LOPEN,135,1
2016,ETRX,LOPEN,107,1
2016,ETRX,LOPEN,180,1
2016,ETRX,LOPEN,105,1
2016,ETRX,LOPEN,59,0
2016,ETRX,LOPEN,72,0
2016,ETRX,LOPEN,42,0
2016,ETRX,LOPEN,54,0
2016,ETRX,LOPEN,18,0
2016,Mechanical,GOPEN,140,1
2016,Mechanical,GOPEN,197,1
2016,Mechanical,GOPEN,178,1
2016,Mechanical,GOPEN,166,1
2016,Mechanical,GOPEN,138,1
2016,Mechanical,GOPEN,67,0
2016,Mechanical,GOPEN,13,0
2016,Mechanical,GOPEN,22,0
2016,Mechanical,GOPEN,9,0
2016,Mechanical,GOPEN,79,0
2016,Mechanical,LOPEN,135,1
2016,Mechanical,LOPEN,199,1
2016,Mechanical,LOPEN,184,1
2016,Mechanical,LOPEN,161,1
2016,Mechanical,LOPEN,106,1
2016,Mechanical,LOPEN,25,0
2016,Mechanical,LOPEN,88,0
2016,Mechanical,LOPEN,41,0
2016,Mechanical,LOPEN,53,0
2016,Mechanical,LOPEN,23,0
2017,Civil,GOPEN,135,1
2017,Civil,GOPEN,196,1
2017,Civil,GOPEN,172,1
2017,Civil,GOPEN,190,1
2017,Civil,GOPEN,111,1
2017,Civil,GOPEN,72,0
2017,Civil,GOPEN,5,0
2017,Civil,GOPEN,106,0
2017,Civil,GOPEN,83,0
2017,Civil,GOPEN,108,0
2017,Civil,LOPEN,184,1
2017,Civil,LOPEN,124,1
